Paradigm,Exp,x1,p1,t1,x2,p2,t2,N,y
Choice,Ericson15,1000,1,0.5,2000,1,0.75,4,1
Choice,Ericson15,1000,1,0.5,2000,1,1,3,2
Choice,Ericson15,1000,1,0.5,2000,1,1.25,8,4
Choice,Ericson15,2000,1,0,2100,1,0.25,8,8
Choice,Ericson15,2000,1,0,2100,1,0.5,8,7
Choice,Ericson15,2000,1,0,2100,1,0.75,7,5
Choice,Ericson15,2000,1,0.25,2100,1,0.5,4,3
Choice,Ericson15,2000,1,0.25,2100,1,0.75,1,1
Choice,Ericson15,2000,1,0.25,2100,1,1,5,5
Choice,Ericson15,2000,1,0.5,2100,1,0.75,3,3
Choice,Ericson15,2000,1,0.5,2100,1,1,7,7
Choice,Ericson15,2000,1,0.5,2100,1,1.25,5,5
Choice,Ericson15,2000,1,0,2500,1,0.25,6,5
Choice,Ericson15,2000,1,0,2500,1,0.5,1,1
Choice,Ericson15,2000,1,0,2500,1,0.75,4,4
Choice,Ericson15,2000,1,0.25,2500,1,0.5,4,4
Choice,Ericson15,2000,1,0.25,2500,1,0.75,6,4
Choice,Ericson15,2000,1,0.25,2500,1,1,7,6
Choice,Ericson15,2000,1,0.5,2500,1,0.75,8,6
Choice,Ericson15,2000,1,0.5,2500,1,1,3,1
Choice,Ericson15,2000,1,0.5,2500,1,1.25,6,6
Choice,Ericson15,2000,1,0,3000,1,0.25,6,2
Choice,Ericson15,2000,1,0,3000,1,0.5,6,3
Choice,Ericson15,2000,1,0,3000,1,0.75,3,0
Choice,Ericson15,2000,1,0.25,3000,1,0.5,4,2
Choice,Ericson15,2000,1,0.25,3000,1,0.75,6,1
Choice,Ericson15,2000,1,0.25,3000,1,1,2,1
Choice,Ericson15,2000,1,0.5,3000,1,0.75,9,2
Choice,Ericson15,2000,1,0.5,3000,1,1,3,2
Choice,Ericson15,2000,1,0.5,3000,1,1.25,8,4
Choice,Ericson15,4000,1,0,5000,1,0.25,10,8
Choice,Ericson15,4000,1,0,5000,1,0.5,2,1
Choice,Ericson15,4000,1,0,5000,1,0.75,4,4
Choice,Ericson15,4000,1,0.25,5000,1,0.5,4,0
Choice,Ericson15,4000,1,0.25,5000,1,0.75,6,3
Choice,Ericson15,4000,1,0.25,5000,1,1,2,1
Choice,Ericson15,4000,1,0.5,5000,1,0.75,7,2
Choice,Ericson15,4000,1,0.5,5000,1,1,5,2
Choice,Ericson15,4000,1,0.5,5000,1,1.25,8,5
Choice,Ericson15,5000,1,0,5050,1,0.25,3,3
Choice,Ericson15,5000,1,0,5050,1,0.5,4,3
Choice,Ericson15,5000,1,0,5050,1,0.75,2,2
Choice,Ericson15,5000,1,0.25,5050,1,0.5,4,4
Choice,Ericson15,5000,1,0.25,5050,1,0.75,5,5
Choice,Ericson15,5000,1,0.25,5050,1,1,5,5
Choice,Ericson15,5000,1,0.5,5050,1,0.75,5,2
Choice,Ericson15,5000,1,0.5,5050,1,1,4,4
Choice,Ericson15,5000,1,0.5,5050,1,1.25,7,7
Choice,Ericson15,5000,1,0,5500,1,0.25,8,7
Choice,Ericson15,5000,1,0,5500,1,0.5,3,3
Choice,Ericson15,5000,1,0,5500,1,0.75,6,5
Choice,Ericson15,5000,1,0.25,5500,1,0.5,3,3
Choice,Ericson15,5000,1,0.25,5500,1,0.75,4,2
Choice,Ericson15,5000,1,0.25,5500,1,1,6,4
Choice,Ericson15,5000,1,0.5,5500,1,0.75,3,1
Choice,Ericson15,5000,1,0.5,5500,1,1,6,5
Choice,Ericson15,5000,1,0.5,5500,1,1.25,5,4
Choice,Ericson15,10000,1,0,10100,1,0.25,5,4
Choice,Ericson15,10000,1,0,10100,1,0.5,5,5
Choice,Ericson15,10000,1,0,10100,1,0.75,6,6
Choice,Ericson15,10000,1,0.25,10100,1,0.5,7,7
Choice,Ericson15,10000,1,0.25,10100,1,0.75,5,4
Choice,Ericson15,10000,1,0.25,10100,1,1,5,5
Choice,Ericson15,10000,1,0.5,10100,1,0.75,4,4
Choice,Ericson15,10000,1,0.5,10100,1,1,4,4
Choice,Ericson15,10000,1,0.5,10100,1,1.25,7,6
Choice,Ericson15,10000,1,0,10500,1,0.25,7,5
Choice,Ericson15,10000,1,0,10500,1,0.5,5,4
Choice,Ericson15,10000,1,0,10500,1,0.75,4,4
Choice,Ericson15,10000,1,0.25,10500,1,0.5,6,6
Choice,Ericson15,10000,1,0.25,10500,1,0.75,5,4
Choice,Ericson15,10000,1,0.25,10500,1,1,3,3
Choice,Ericson15,10000,1,0.5,10500,1,0.75,7,5
Choice,Ericson15,10000,1,0.5,10500,1,1,3,2
Choice,Ericson15,10000,1,0.5,10500,1,1.25,5,4
Choice,Ericson15,10000,1,0,11000,1,0.25,2,1
Choice,Ericson15,10000,1,0,11000,1,0.5,4,4
Choice,Ericson15,10000,1,0,11000,1,0.75,5,2
Choice,Ericson15,10000,1,0.25,11000,1,0.5,3,2
Choice,Ericson15,10000,1,0.25,11000,1,0.75,7,6
Choice,Ericson15,10000,1,0.25,11000,1,1,12,9
Choice,Ericson15,10000,1,0.5,11000,1,0.75,8,6
Choice,Ericson15,10000,1,0.5,11000,1,1,4,3
Choice,Ericson15,10000,1,0.5,11000,1,1.25,6,5
Choice,SRS14_E2,515,1,0.25,530,1,0.5,378,159
Choice,SRS14_E2,530,1,0.5,545,1,0.75,378,163
Choice,SRS14_E2,545,1,0.75,560,1,1,378,160
Choice,SRS14_E2,515,1,0.25,545,1,0.75,378,199
Choice,SRS14_E2,530,1,0.5,560,1,1,378,211
Choice,SRS14_E2,515,1,0.25,560,1,1,378,224
Choice,SRS14_E2,605,1,1.75,620,1,2,378,134
Choice,SRS14_E2,620,1,2,635,1,2.25,378,144
Choice,SRS14_E2,635,1,2.25,650,1,2.5,378,118
Choice,SRS14_E2,605,1,1.75,635,1,2.25,378,173
Choice,SRS14_E2,620,1,2,650,1,2.5,378,159
Choice,SRS14_E2,605,1,2.25,650,1,2.5,378,166
Choice,SRS14_E2,515,1,0.25,560,1,1,378,225
Choice,SRS14_E2,560,1,1,605,1,1.75,378,213
Choice,SRS14_E2,605,1,1.75,650,1,2.5,378,187
Choice,SRS14_E2,515,1,0.25,605,1,1.75,378,236
Choice,SRS14_E2,560,1,1,650,1,2.5,378,216
Choice,SRS14_E2,515,1,0.25,650,1,2.5,378,236
Choice,SRS14_E2,115,1,0.25,125,1,1,378,287
Choice,SRS14_E2,125,1,1,135,1,1.75,378,297
Choice,SRS14_E2,135,1,1.75,145,1,2.5,378,283
Choice,SRS14_E2,115,1,0.25,135,1,1.75,378,297
Choice,SRS14_E2,125,1,1,145,1,2.5,378,289
Choice,SRS14_E2,115,1,0.25,145,1,2.5,378,293
Choice,SRS14_E3,34,1,0,35,1,186,518,504
Choice,SRS14_E3,54,1,0,55,1,117,518,498
Choice,SRS14_E3,78,1,0,80,1,162,518,497
Choice,SRS14_E3,28,1,0,30,1,179,518,499
Choice,SRS14_E3,47,1,0,50,1,160,518,482
Choice,SRS14_E3,80,1,0,85,1,157,518,486
Choice,SRS14_E3,22,1,0,25,1,136,518,484
Choice,SRS14_E3,54,1,0,60,1,111,518,468
Choice,SRS14_E3,67,1,0,75,1,119,518,446
Choice,SRS14_E3,25,1,0,30,1,80,518,435
Choice,SRS14_E3,49,1,0,60,1,89,518,368
Choice,SRS14_E3,69,1,0,85,1,91,518,335
Choice,SRS14_E3,19,1,0,25,1,53,518,330
Choice,SRS14_E3,40,1,0,55,1,62,518,321
Choice,SRS14_E3,55,1,0,75,1,61,518,229
Choice,SRS14_E3,24,1,0,35,1,29,518,245
Choice,SRS14_E3,34,1,0,50,1,30,518,185
Choice,SRS14_E3,54,1,0,80,1,30,518,134
Choice,SRS14_E3,14,1,0,25,1,19,518,141
Choice,SRS14_E3,27,1,0,50,1,21,518,105
Choice,SRS14_E3,41,1,0,75,1,20,518,88
Choice,SRS14_E3,15,1,0,35,1,13,518,75
Choice,SRS14_E3,25,1,0,60,1,14,518,35
Choice,SRS14_E3,33,1,0,80,1,14,518,36
Choice,SRS14_E3,11,1,0,30,1,7,518,42
Choice,SRS14_E3,20,1,0,55,1,7,518,31
Choice,SRS14_E3,31,1,0,85,1,7,518,26
Choice,SR10_E1,250,1,19,295,1,22,196,57
Choice,SR10_E1,100,1,19,118,1,22,196,118
Choice,SR10_E1,50,1,19,59,1,22,196,122
Choice,SR10_E1,25,1,19,29.5,1,22,196,133
Choice,SR10_E1,250,1,16,340,1,22,196,25
Choice,SR10_E1,100,1,16,136,1,22,196,74
Choice,SR10_E1,50,1,16,68,1,22,196,86
Choice,SR10_E1,25,1,16,34,1,22,196,92
Choice,SR10_E2,8250,1,12,10250,1,24,233,93
Choice,SR10_E2,6250,1,12,10250,1,36,233,122
Choice,SR10_E2,4250,1,12,10250,1,48,233,121
Choice,WC05_T3,100,1,0,110,1,1,446,272
Choice,WC05_T3,100,1,6.5,110,1,7.5,446,205
Indiff,VGM_15_E1,552.0215633,1,0,800,1,60,50,25
Indiff,VGM_15_E1,618.8679245,1,0,800,1,24,50,25
Indiff,VGM_15_E1,722.3719677,1,0,800,1,6,50,25
Indiff,VGM_15_E1,763.34231810000006,1,0,800,1,1,50,25
Indiff,VGM_15_E2A,331.8454567,1,0,800,1,60,50,25
Indiff,VGM_15_E2A,462.4320568,1,0,800,1,24,50,25
Indiff,VGM_15_E2A,623.5476252,1,0,800,1,6,50,25
Indiff,VGM_15_E2A,717.3267942,1,0,800,1,1,50,25
Indiff,VGM_15_E2B,484.5714286,1,0,800,1,60,50,25
Indiff,VGM_15_E2B,530.2857143,1,0,800,1,24,50,25
Indiff,VGM_15_E2B,694.8571429,1,0,800,1,6,50,25
Indiff,VGM_15_E2B,722.2857143,1,0,800,1,1,50,25
Indiff,YPB_06,8.24889868,1,0,10,1,1,27,14
Indiff,YPB_06,6.97136564,1,0,10,1,6,27,14
Indiff,YPB_06,5.18722467,1,0,10,1,12,27,14
Indiff,YPB_06,4.7246696,1,0,10,1,60,27,14
Indiff,YPB_06,957.048458,1,0,1000,1,1,27,14
Indiff,YPB_06,899.779736,1,0,1000,1,6,27,14
Indiff,YPB_06,809.471366,1,0,1000,1,12,27,14
Indiff,YPB_06,633.259912,1,0,1000,1,60,27,14
Indiff,WC_05_T5,70.52,1,0,110,1,1,124,62
Indiff,WC_05_T5,35.46,1,0,110,1,0.5,124,62
Indiff,WC_05_T9,41.11,1,0,100,1,6.5,208,104
Indiff,WC_05_T9,47.85,1,0,110,1,7.5,208,104
Indiff,Myerson et al_03S1,176.5034966,1,0,200,1,1,101,50
Indiff,Myerson et al_03S1,101.5384616,1,0,200,1,6,101,50
Indiff,Myerson et al_03S1,87.5524476,1,0,200,1,12,101,50
Indiff,Myerson et al_03S1,61.2587412,1,0,200,1,24,101,50
Indiff,Myerson et al_03S1,37.2027972,1,0,200,1,60,101,50
Indiff,Myerson et al_03S2,193.9310344,1,0,200,1,0.25,171,86
Indiff,Myerson et al_03S2,180.137931,1,0,200,1,1,171,86
Indiff,Myerson et al_03S2,148.137931,1,0,200,1,6,171,86
Indiff,Myerson et al_03S2,101.7931034,1,0,200,1,12,171,86
Indiff,Myerson et al_03S2,64.275862,1,0,200,1,36,171,86
Indiff,Myerson et al_03S2,48.275862,1,0,200,1,60,171,86
Indiff,Madden et al_03_real,7.324902724,1,0,10,1,1,20,10
Indiff,Madden et al_03_real,7.344357977,1,0,10,1,2,20,10
Indiff,Madden et al_03_real,5.749027237,1,0,10,1,6,20,10
Indiff,Madden et al_03_real,5.029182879,1,0,10,1,12,20,10
Indiff,Madden et al_03_hypo,7.3828125,1,0,10,1,1,20,10
Indiff,Madden et al_03_hypo,7.1484375,1,0,10,1,2,20,10
Indiff,Madden et al_03_hypo,6.62109375,1,0,10,1,6,20,10
Indiff,Madden et al_03_hypo,4.90234375,1,0,10,1,12,20,10
Indiff,GMO_99_E1,428.057554,1,0,500,1,1,68,34
Indiff,GMO_99_E1,287.0503595,1,0,500,1,6,68,34
Indiff,GMO_99_E1,232.3741005,1,0,500,1,12,68,34
Indiff,GMO_99_E1,125.8992805,1,0,500,1,36,68,34
Indiff,GMO_99_E1,88.4892085,1,0,500,1,60,68,34
Indiff,GMO_99_E1,9251.79856,1,0,10000,1,1,68,34
Indiff,GMO_99_E1,7784.17266,1,0,10000,1,6,68,34
Indiff,GMO_99_E1,6402.8777,1,0,10000,1,12,68,34
Indiff,GMO_99_E1,4014.38849,1,0,10000,1,36,68,34
Indiff,GMO_99_E1,2748.20144,1,0,10000,1,60,68,34
Indiff,GMO_99_E2,152.6923077,1,0,200,1,1,30,15
Indiff,GMO_99_E2,90,1,0,200,1,6,30,15
Indiff,GMO_99_E2,70,1,0,200,1,12,30,15
Indiff,GMO_99_E2,48.84615385,1,0,200,1,36,30,15
Indiff,GMO_99_E2,30,1,0,200,1,60,30,15
Indiff,GMO_99_E2,4567.307692,1,0,5000,1,1,30,15
Indiff,GMO_99_E2,3692.307692,1,0,5000,1,6,30,15
Indiff,GMO_99_E2,2807.692308,1,0,5000,1,12,30,15
Indiff,GMO_99_E2,1500,1,0,5000,1,36,30,15
Indiff,GMO_99_E2,1000,1,0,5000,1,60,30,15
Indiff,BOM_99,892.384106,1,0,1000,1,6,22,11
Indiff,BOM_99,824.5033113,1,0,1000,1,12,22,11
Indiff,BOM_99,685.4304636,1,0,1000,1,60,22,11
Indiff,GFM_94,781.1320755,1,0,1000,1,6,12,6
Indiff,GFM_94,627.1698113,1,0,1000,1,12,12,6
Indiff,GFM_94,375.0943396,1,0,1000,1,36,12,6
Indiff,GFM_94,328.3018868,1,0,1000,1,60,12,6
Indiff,GFM_94,8223.880597,1,0,10000,1,6,12,6
Indiff,GFM_94,7268.656716,1,0,10000,1,12,12,6
Indiff,GFM_94,6417.910448,1,0,10000,1,36,12,6
Indiff,GFM_94,4298.507463,1,0,10000,1,60,12,6
Indiff,RR_93_G1,90,1,0,100,1,1,40,20
Indiff,RR_93_G1,70,1,0,100,1,6,40,20
Indiff,RR_93_G1,58,1,0,100,1,12,40,20
Indiff,RR_93_G1,30,1,0,100,1,60,40,20
Indiff,RR_93_G2,9900,1,0,10000,1,1,40,20
Indiff,RR_93_G2,8500,1,0,10000,1,6,40,20
Indiff,RR_93_G2,7500,1,0,10000,1,12,40,20
Indiff,RR_93_G2,5000,1,0,10000,1,60,40,20
Indiff,Thaler_81_F1,15,1,0,30,1,3,20,10
Indiff,Thaler_81_F1,15,1,0,60,1,12,20,10
Indiff,Thaler_81_F1,15,1,0,100,1,36,20,10
Indiff,Thaler_81_F1,250,1,0,300,1,3,20,10
Indiff,Thaler_81_F1,250,1,0,350,1,12,20,10
Indiff,Thaler_81_F1,250,1,0,500,1,36,20,10
Indiff,Thaler_81_F1,3000,1,0,3500,1,3,20,10
Indiff,Thaler_81_F1,3000,1,0,4000,1,12,20,10
Indiff,Thaler_81_F1,3000,1,0,6000,1,36,20,10
Indiff,Thaler_81_F2,75,1,0,100,1,6,20,10
Indiff,Thaler_81_F2,75,1,0,200,1,12,20,10
Indiff,Thaler_81_F2,75,1,0,500,1,60,20,10
Indiff,Thaler_81_F2,250,1,0,300,1,6,20,10
Indiff,Thaler_81_F2,250,1,0,500,1,12,20,10
Indiff,Thaler_81_F2,250,1,0,1000,1,60,20,10
Indiff,Thaler_81_F2,1200,1,0,1500,1,6,20,10
Indiff,Thaler_81_F2,1200,1,0,2400,1,12,20,10
Indiff,Thaler_81_F2,1200,1,0,5000,1,60,20,10
Indiff,Thaler_81_F3,15,1,0,30,1,1,20,10
Indiff,Thaler_81_F3,15,1,0,50,1,12,20,10
Indiff,Thaler_81_F3,250,1,0,300,1,1,20,10
Indiff,Thaler_81_F3,250,1,0,400,1,12,20,10
Indiff,Thaler_81_F3,3000,1,0,3100,1,1,20,10
Indiff,Thaler_81_F3,3000,1,0,4000,1,12,20,10
Indiff,Murphy et al_01,496.25,1,0,500,1,0.25,28,14
Indiff,Murphy et al_01,476.25,1,0,500,1,1,28,14
Indiff,Murphy et al_01,433.75,1,0,500,1,6,28,14
Indiff,Murphy et al_01,400,1,0,500,1,12,28,14
Indiff,Murphy et al_01,343.75,1,0,500,1,36,28,14
Indiff,Murphy et al_01,281.25,1,0,500,1,60,28,14
